-UGmXiQ8yiY	199	240000	240000
-UYmhq3Rjtc	200	240000	240000
-UbFLKplzbE	201	240000	240000
-Ub8LKPkhos	202	240000	240000
-UcfsxiD_ns	203	240000	240000
-UfqtS1lsRY	204	240000	240000
-UuEBhule84	205	240000	240000
-VI2IRq17rs	206	240000	240000
-V7u2HffQAE	207	240000	240000
-VclCul6FrI	208	240000	240000
-VXpZuIsb_g	209	240000	240000
-VZZ_IzaG7A	210	240000	240000
XCbGJ-bIkmg	211	240000	240000
XCX7grfbrwQ	212	240000	240000
XCQMJXkI5bA	213	240000	240000
XD9vxNyRvrw	214	240000	240000
XDrm1hGA6tc	215	240000	240000
XE9GjWthDAA	216	240000	240000
XDwyGwyglMg	217	232000	232164
XEG1OdTNlKM	218	240000	240000
XEO3DdfIhMI	219	240000	240000
XEMRUg98OY4	220	240000	240000
XEne36YxyKI	221	240000	240000
XG2sb0DMldY	222	240000	240000
XEIP1OUXU8E	223	240000	240000
XEYvI2jrwDg	224	240000	240000
XFNtGbh_gaY	225	240000	240000
XGaBTuvv_VU	226	240000	240000
XFtUpf67mg0	227	240000	240000
XHAXjRPXH2Q	228	240000	240000
XH1BZd0yNRU	229	240000	240000
XHZ3Ui5nTEg	230	240000	240000
XHczpbtBhk4	231	240000	240000
XI-tRuDZ6HA	232	240000	240000
XHimm5QTqBE	233	240000	240000
XI2c9yptr4U	234	240000	240000
XIGtpkq5u6w	235	234000	234802
XI9CNsX6JSE	236	240000	240000
XILyHZyyCik	237	240000	240000
XJ01JOlRJRM	238	240000	240000
XINlEYXA3k0	239	240000	240000
XIj5BcRodWY	240	240000	240000
XJBcz6W8dFY	241	240000	240000
XKi2-b3YrWY	242	240000	240000
XKFk3hHAOf4	243	240000	240000
XJXn88r9ys8	244	240000	240000
XKDr1e4_TkQ	245	240000	240000
XKmNaJpeHcY	246	240000	240000
XKhRBY3qny8	247	240000	240000
XKvLkIM8dck	248	240000	240000
XM4hxyK-Ddo	249	240000	240000
XM4P7g2ubRY	250	240000	240000
XLRrNasM1Co	251	240000	240000
XLA81zDo5VU	252	240000	240000
XMBE7ztd480	253	240000	240000
XMaU4A2jkxY	254	240000	240000
XMnYysJlDl0	255	240000	240000
XNTNSQguxms	256	240000	240000
XO-jdMRiWCY	257	240000	240000
XModQLyMHb4	258	240000	240000
XNlFs7Yjauk	259	240000	240000
XOLVI1bgxqk	260	240000	240000
XOhusAD3lGo	261	240000	240000
XNs8O_d_efM	262	240000	240000
XOZSCrpyFbg	263	240000	240000
XOsHEjo-RSg	264	240000	240000
XORs5AM0Jo8	265	240000	240000
XPY6e7tw47o	266	240000	240000
XP8F1T7dk94	267	240000	240000
XPYxNXvrPNM	268	240000	240000
XPGtOugQ69U	269	240000	240000
XPyCWnbii9Y	270	240000	240000
XREr4wTwG04	271	240000	240000
XQ6NlRJyX_A	272	240000	240000
XQRV2Ams5js	273	217000	217284
XR2dEf-pkS0	274	240000	240000
XRQyoAk-Qz0	275	240000	240000
XRHeXdE2VQ4	276	240000	240000
XSj8rxGME6k	277	240000	240000
XSaOyGwc5rc	278	240000	240000
XUIizI20wDI	279	240000	240000
XSB9zHU21Hg	280	240000	240000
XT7wZgs3BnI	281	240000	240000
XTdcUm5Tt6A	282	240000	240000
XV9PD_mch6U	283	240000	240000
XUX3k4g4Jp0	284	240000	240000
XT7uJhsKW8U	285	240000	240000
XUYR6KOkHkE	286	240000	240000
XUzaEsoOlWQ	287	240000	240000
XUz3VaGUsjk	288	240000	240000
XVp7GFJgnMI	289	240000	240000
XV2YZxYjkUM	290	240000	240000
XVPapoUWaFY	291	240000	240000
XWVGQbfpA0k	292	240000	240000
XW1WkG6ADtQ	293	240000	240000
XW6tS4zAZ5E	294	240000	240000
XWhmLbnrtd0	295	240000	240000
XWj7nP7kfdQ	296	240000	240000
XWmFfFx24zs	297	240000	240000
XXMjPTrcjP4	298	240000	240000
XX5YSKVwVe0	299	240000	240000
XY94GCgWMZM	300	240000	240000
XXGQb0FSuHQ	301	240000	240000
XXdPZMsrBd4	302	240000	240000
XYStLmRuFEM	303	240000	240000
XYJZIwYzf60	304	240000	240000
XYQnMxWnetY	305	240000	240000
XYBHULfewJs	306	240000	240000
XYPiz3D1wLc	307	240000	240000
XYXXNNt97NI	308	240000	240000
XYriGukFKcI	309	240000	240000
XYgSHOWNE0M	310	240000	240000
XYauTWG07Zw	311	240000	240000
XYkknYZ9xjY	312	240000	240000
XZZieYFhtxE	313	240000	240000
XZF7wso1wKs	314	240000	240000
XZLcN0vQhmc	315	240000	240000
X_NzE9t2OQY	316	240000	240000
X_qeK3NFNuw	317	240000	240000
X_tOaynPsxo	318	240000	240000
XaHTDVnA8sY	319	240000	240000
XalMIYYgHt0	320	240000	240000
Xadfaan-9bU	321	240000	240000
Xaq-segSEsQ	322	240000	240000
XaqVAF-ADWU	323	240000	240000
Xazsdjxx8lM	324	240000	240000
XbT0lH7FifU	325	225000	225924
XcDZuzsjbcc	326	240000	240000
XdBf_omYIO4	327	240000	240000
XdO4uQn7yiU	328	240000	240000
XdiEakvHpPA	329	240000	240000
XdZY2sQ4Xe0	330	216000	216324
XdxTZ4-sJvY	331	240000	240000
Xe59DpKa-O4	332	240000	240000
XefOyd1nRUU	333	225000	225885
X_6bDtRhpog	334	240000	240000
XeL3BAgfvz8	335	240000	240000
XfJjyP-rt-k	336	240000	240000
XeqE7ZHdJZg	337	240000	240000
Xfe1bdYjvb4	338	240000	240000
eKQLEUPywM8	339	240000	240000
eKgC1GuzqPE	340	234000	234913
eKmGS9mYYMU	341	240000	240000
eLHj2Tr3ww8	342	240000	240000
eLNg9h2McDU	343	240000	240000
eLVzoyc9zPo	344	240000	240000
eK18418XibM	345	240000	240000
eLujcqHJGJ8	346	240000	240000
eLpoiPXQe1Q	347	240000	240000
eMgbS-rbhko	348	240000	240000
eMkkbJgzl_4	349	240000	240000
eN32Y6ynqa4	350	240000	240000
eN47CUYGgiM	351	240000	240000
eOxI9f9gvqo	352	240000	240000
eNpFQ50WwQU	353	240000	240000
ePfrLsiCjIk	354	217000	217764
eO4zCFBQhDA	355	240000	240000
eQmiquSEflo	356	240000	240000
eR-5WyD9dag	357	193000	193284
eRRg8YfuqPw	358	240000	240000
eRR9UtfCx6I	359	240000	240000
eQKF13LMaIQ	360	240000	240000
eQv47cLU_R0	361	240000	240000
eRiGPyewJpI	362	240000	240000
eS0-D2EtoFY	363	240000	240000
eSGWwqudqX0	364	240000	240000
eSI3y1oXXyw	365	240000	240000
eRale39Z2Wg	366	216000	216804
eTsWDWDBpI8	367	240000	240000
eU3QGIjugKM	368	240000	240000
eT2-B6CE81I	369	240000	240000
eSsadT6mh7g	370	240000	240000
eUJ2S0qC6MU	371	240000	240000
eSIxvnEQ6R0	372	240000	240000
eTo9rNHL1S8	373	240000	240000
eUTOVXi30gc	374	240000	240000
eVHnX7MrWNQ	375	240000	240000
eUcaJDhfFVg	376	240000	240000
eVGvC8aZnhI	377	240000	240000
eVJ0Up-Cs3E	378	240000	240000
eVjcfdxSFKQ	379	240000	240000
eVuFgs5wIOw	380	240000	240000
eWNERam16Hg	381	240000	240000
eW8blcdeixc	382	240000	240000
eWPRImk4jOY	383	240000	240000
eWUPcvF6hC4	384	240000	240000
eWSA0xubW7I	385	240000	240000
eWWotQXTrv8	386	240000	240000
eWsTuAn_td0	387	240000	240000
eX0z6uHZga8	388	240000	240000
eX1Hynef5Rc	389	240000	240000
eXFug5WggE4	390	240000	240000
eXiOnYckqMU	391	240000	240000
eXzkoYGkxg4	392	240000	240000
eXf-_ddwzPk	393	240000	240000
eZQsVitDCDs	394	240000	240000
eZrrzGgTpfk	395	240000	240000
eYSt2gEcnp8	396	240000	240000
eYwwhdVA3eM	397	240000	240000
eYAW5cwgBeQ	398	225000	225924
eZC1AP_JjXM	399	240000	240000
eZUQ2FdwIyY	400	240000	240000
eY0O08co3N8	401	240000	240000
eZvYi9PsAm8	402	240000	240000
3W9GRWaRJPo	403	234000	234084
3W6hY1G86c8	404	240000	240000
3WQYwScCntc	405	240000	240000
3WUwmsGEozE	406	240000	240000
3WkbOuahBnk	407	240000	240000
3Xj6hGjwaUc	408	240000	240000
3Xoz87_SUdw	409	240000	240000
3X4t1yXiR64	410	156000	156804
3XL825fK6UM	411	240000	240000
3XRjrSOVBnQ	412	240000	240000
3YGB2o-lw6w	413	240000	240000
3Y-VT4IZtsc	414	216000	216804
3YqNm3QaCjk	415	240000	240000
3YIGFVl4Euk	416	240000	240000
3Yc7_n6mDsI	417	240000	240000
3YzsvHJ10VY	418	240000	240000
3YJDtqVya3g	419	240000	240000
3ZUHhSbQkGw	420	240000	240000
3ZEzvNaHWPE	421	240000	240000
3ZhyXbwFQAM	422	240000	240000
3Zt4Y3Jajrk	423	240000	240000
3ZzEYwxiWZY	424	240000	240000
3ZyuBJEbmJM	425	240000	240000
3_14lh_jd4s	426	240000	240000
3aznGe_LOYg	427	216000	216324
3cEQfNZ_F1w	428	240000	240000
3a7001QgvG0	429	240000	240000
3cWI2BD9A1s	430	240000	240000
3cbVjljyglU	431	240000	240000
3bA5BHdv270	432	240000	240000
3cugy18s-PI	433	240000	240000
3cGGjixLbY0	434	240000	240000
3dh5bfCN4Hs	435	240000	240000
3dzR3ZWOe8Y	436	240000	240000
3dd19IVfteo	437	240000	240000
3dSeGqHasv8	438	240000	240000
3dw4ETcqtQk	439	240000	240000
3e314hm-YC8	440	240000	240000
3eEeMSPta40	441	240000	240000
3eWeSi-dI-k	442	240000	240000
3eGOQOcKkAE	443	240000	240000
3e6GleQ9sl0	444	240000	240000
3e_3yFdH-Ck	445	240000	240000
3esyOI3cuPI	446	240000	240000
3eqHT6u_52M	447	240000	240000
3fDjNipMPEQ	448	240000	240000
3gBweLbN1gQ	449	240000	240000
3fXMZbXs-Yk	450	240000	240000
3fylwSfIWJI	451	240000	240000
3g8RcphOUUU	452	240000	240000
3fhxjF8FU9E	453	240000	240000
3gUjuS5TzwI	454	240000	240000
3gMkCdLYumg	455	240000	240000
3gh1oldZ7Zc	456	240000	240000
3h4DzWiMLoY	457	240000	240000
3gfGdKs9xGM	458	240000	240000
3h6qNbPd0rY	459	240000	240000
3hKC3uQjsDs	460	240000	240000
3hAqYqXuNw8	461	240000	240000
3hQwHvr71R0	462	240000	240000
3i1ZLwiO6wQ	463	240000	240000
3iCjUtj9O_U	464	240000	240000
3hqBv_pF_dw	465	240000	240000
3iNAmT_4pN4	466	240000	240000
47brIgtE6VI	467	227000	227148
48COMaShjUw	468	215000	215364
47p2bhr_LLQ	469	240000	240000
47KMOSuhNaQ	470	240000	240000
483cz_84L1I	471	240000	240000
48RQBL9JBtY	472	240000	240000
49XGcP0ztSE	473	240000	240000
49Y7Pf46cnk	474	240000	240000
49bFuWG2Qxw	475	240000	240000
49erZHIjn4E	476	240000	240000
49kPjptbt38	477	240000	240000
49euM-Fnkcg	478	240000	240000
49uNQY1i-UE	479	240000	240000
49cQsdy4fyk	480	234000	234564
49imU8FPebk	481	240000	240000
49lMU8vaS88	482	240000	240000
4APBvMmKubU	483	224000	224004
4AY_bw8zyKg	484	240000	240000
4AZPDLhB--g	485	240000	240000
4AnWgMEFYaQ	486	240000	240000
4AllUpjCvI4	487	240000	240000
4B3sd0XRFBE	488	240000	240000
4B3nkHcPwjQ	489	224000	224484
4BNX_JWdXa0	490	240000	240000
4Aw79ZO3e3Y	491	240000	240000
4B9x8Tbpql0	492	240000	240000
4BL5beKDddI	493	240000	240000
4BUEj-TxY5g	494	240000	240000
4BVEb9P1YxQ	495	240000	240000
4CkJjhuYRmY	496	240000	240000
4CMm1sNVmDM	497	240000	240000
4Dpy0SUh0H4	498	240000	240000
4CEZ0nE6Elk	499	240000	240000
4DswY2jDtZ8	500	240000	240000
4EPy3x5w2JM	501	240000	240000
4ENbU7xheTc	502	240000	240000
4EUkGpiq_Kc	503	240000	240000
4EXYP1CmL9Q	504	240000	240000
4EiskLYtkO4	505	235000	235524
4EwWBI-tHLk	506	240000	240000
4Fuk29ZG7s8	507	240000	240000
4FSNtSSuhdo	508	240000	240000
4GB76stI0OU	509	240000	240000
4GT-0oGtQJg	510	240000	240000
4GlH0-KhInI	511	240000	240000
4Gow6qZcNZI	512	240000	240000
4GylrSo5D2Y	513	236000	236484
4H1nc2Xv2Hg	514	240000	240000
4HhJneiP-hY	515	240000	240000
4Hd_qTtDWTU	516	240000	240000
4HJuVjKWE-A	517	240000	240000
4HSkwF586ro	518	240000	240000
4ISWfrJtqas	519	240000	240000
4JY9rIbu10w	520	240000	240000
4HilCF3ytfE	521	240000	240000
4JQkinXVd1s	522	240000	240000
4IZkyZOivZg	523	240000	240000
4J75mE09oLM	524	240000	240000
4IJJtD4eRPA	525	240000	240000
4JYJRqwqWGM	526	240000	240000
4JdwGxURJxs	527	240000	240000
4Jg3aTetesY	528	240000	240000
4KEMOwSoV4A	529	240000	240000
4KBcujTbbs4	530	240000	240000
vWB9CA_qGwE	531	240000	240000
vVuNg9XWcBA	532	240000	240000
vWM2qG-nU-Y	533	240000	240000
vWcA3jTlAho	534	240000	240000
vWZKabDp9sA	535	240000	240000
vXUW_go3sV4	536	240000	240000
vXpmjNcONdo	537	239000	239999
vXOhbFavtqU	538	240000	240000
vXOwQ7_5f3M	539	240000	240000
vX_dxW43ZXo	540	240000	240000
vXtk2JEP0zM	541	240000	240000
vXirqYh1-N4	542	240000	240000
vXuulzjQP8k	543	240000	240000
vYIA1bLxNng	544	237000	237924
vYn6ATXCpxY	545	240000	240000
vZ12o1InSw0	546	240000	240000
vZSU_WAWw-Q	547	240000	240000
vZnyVRkAphs	548	240000	240000
vZ9IanI59gE	549	240000	240000
vZUup6rK728	550	240000	240000
vZUVj_NLDP8	551	240000	240000
va713l9dn9M	552	218000	218724
vb9Qjo9Quk4	553	240000	240000
vbxfNAvWF4g	554	240000	240000
va5EiSJpKYI	555	240000	240000
vcj4kacdmds	556	240000	240000
vcVDYzew53A	557	218000	218724
vbaPZhkSrhw	558	240000	240000
vdJ2Gz_NYTU	559	240000	240000
vcmuZ3MDSK8	560	240000	240000
vdaS6Flkhs8	561	240000	240000
vd1dgdxlA94	562	240000	240000
vdbKbzkEeY0	563	240000	240000
veHTbwQKTWM	564	147000	147204
vdfp9pPLlT8	565	240000	240000
ve1A5V0yQQE	566	240000	240000
vf3n40mDLHw	567	240000	240000
vePFYaAifYU	568	240000	240000
veaAVn2NHAk	569	240000	240000
vfMEPOl1Wqw	570	240000	240000
vfscNjNneZg	571	240000	240000
vfKsIb7xYSA	572	205000	205284
vfc8rbT-qvM	573	227000	227844
vidS1ie01uk	574	240000	240000
vfdbq_CU178	575	240000	240000
vfhzc8JiAQ4	576	240000	240000
vfxB4rF8i1g	577	240000	240000
vgJPjs4_AzQ	578	240000	240000
vhCypQDusYI	579	157000	157284
vhjK6gnl1D8	580	240000	240000
vhTWW5Bx15Q	581	240000	240000
viwwJLHUzcQ	582	240000	240000
vhRrUeuTMqA	583	240000	240000
vispMqNJ1j8	584	240000	240000
viwOuYwTQWU	585	240000	240000
vjW8wmF5VWc	586	240000	240000
vj-5odSvX7E	587	240000	240000
vj0wX0oCAhY	588	240000	240000
vjhxbBUri1A	589	240000	240000
vjcfIZ0SWew	590	240000	240000
vjq-nCpY0Sw	591	186000	186564
vk7az2nLflY	592	240000	240000
vkH5e8Hczxo	593	240000	240000
vlDhQCPXHEk	594	240000	240000
vkuvXhauqsc	595	240000	240000
vm9mPLYEv7c	596	240000	240000
vkcSOQ_vNc0	597	240000	240000
vmD-hfOHmX4	598	240000	240000
vmD-9_ZifB8	599	240000	240000
vmC2NyFJ-i8	600	240000	240000
vmeWtjzGZPs	601	240000	240000
vmCvyAgLJWc	602	218000	218724
vmVOWilkmOA	603	240000	240000
vmxCQHqiM54	604	240000	240000
voHJul8HHVE	605	240000	240000
vn1FwT2QPhg	606	240000	240000
vo-o3dG8Oq0	607	240000	240000
voFGIdOfwew	608	240000	240000
vox5sVAAKpc	609	240000	240000
vpcEBryyej4	610	240000	240000
vqRFzhWik2c	611	240000	240000
vqiAPslxrqI	612	240000	240000
vqVsEaMWYJQ	613	240000	240000
vqAvctqSzmg	614	240000	240000
vqhJYScDw9k	615	240000	240000
vr-aNOVU3g8	616	240000	240000
vs1-wt97bGc	617	240000	240000
vqodL2vPir8	618	240000	240000
vrNQbCbBlLY	619	240000	240000
vsDriIwNAmU	620	240000	240000
vsMy7rikKSE	621	240000	240000
vrs83greDIA	622	240000	240000
vsGv0Xf_hMI	623	240000	240000
vt-HHxWz1x0	624	240000	240000
vsXs3GUrw64	625	240000	240000
vt5-RXqoZxw	626	240000	240000
vuRT7Oszwio	627	240000	240000
vtBA9zkp264	628	240000	240000
vtnuHbHbveg	629	240000	240000
vu1KV-3TnLA	630	240000	240000
vv_CMXf31cQ	631	240000	240000
vtmNc58IKYU	632	240000	240000
vwJU-4f2rOg	633	240000	240000
vukJyd8xt0I	634	240000	240000
vvYRYmiC30Q	635	240000	240000
vvi1hCoFAgo	636	240000	240000
vwU8JObQMXc	637	240000	240000
vwqISkG7o50	638	240000	240000
vwVvTUN_3rs	639	240000	240000
vx3FnzyOZv8	640	240000	240000
vxIF3B4YqW8	641	240000	240000
vwze3eMulhs	642	240000	240000
vxrM-HU9ITQ	643	240000	240000
vyJN0snQW-w	644	240000	240000
vykrv5BaW-s	645	240000	240000
vxxc-kqG4hA	646	240000	240000
vyNE04GwwG4	647	240000	240000
vxj654C2kps	648	240000	240000
vyNstX5b1V8	649	240000	240000
vyuBG_HceUI	650	240000	240000
vy2gUzgmBzQ	651	240000	240000
vzJyowaYEyQ	652	240000	240000
vz7jUuAT_Y8	653	240000	240000
vywEqti4tBo	654	240000	240000
w-5nHvqT2_U	655	240000	240000
w-F1wMdijkQ	656	228000	228114
w-EUHuTK0DM	657	240000	240000
vzhVYQlgfx8	658	240000	240000
xsT5ZJUnBg0	659	240000	240001
xsolNtN0PmA	660	223000	223044
xsLrtmIAaxU	661	240000	240000
xsbANTuPp4k	662	240000	240000
xtIAZRLTHR0	663	240000	240000
xtllXrdFAFQ	664	240000	240000
xseL3oZc7pY	665	240000	240000
xtaBM0HS_QQ	666	240000	240000
xuCMCALnis4	667	240000	240000
xvPfrkX8fN8	668	240000	240000
xvB-caf_k4U	669	240000	240000
xuttOKcTPQs	670	240000	240000
xvLOnDO8TBg	671	240000	240000
xw-ZFfnQH4M	672	240000	240000
xw4qCfKt95o	673	240000	240000
xwgQkNs904Q	674	222000	222084
xwBR2YshoVw	675	240000	240000
xwh1v8WIz5g	676	240000	240000
xwurTLvwtn0	677	240000	240000
xwrLXJrf7Go	678	240000	240000
xxRnOYSjF64	679	240000	240000
xxNroISqkt4	680	240000	240000
xxqBs0j4eyM	681	240000	240000
xx-NCb9P2l8	682	240000	240000
xyIcscTWV98	683	240000	240000
xz38nXsfBo8	684	240000	240000
xydcedfPePM	685	240000	240000
y-12jjAG65I	686	240000	240000
xyWta0Zs3vE	687	240000	240000
y01wHb_XZ1Y	688	240000	240000
xzU6sJot-Gk	689	240000	240000
y-G_mOM5LbQ	690	240000	240000
y-GLXFOny7g	691	240000	240000
y1USVCTNyVI	692	240000	240000
y-Pbx4pSoDQ	693	240000	240000
y-CzFDQMOSg	694	240000	240000
y1BNV4FMWB4	695	240000	240000
y1fNaNiz7tU	696	240000	240000
y2AulW5N9PE	697	240000	240000
y1fWjtaoK_k	698	240000	240000
y3Pqe5DLvok	699	240000	240000
y2hwAPJw7iY	700	240000	240000
y4EOFoW0ix8	701	240000	240000
y2hxDEEUFNk	702	240000	240000
y3ObxlOnRHU	703	240000	240000
y2A1Pmiu7yw	704	240000	240000
y3v0-NRB230	705	240000	240000
y4UNk4FbWGs	706	240000	240000
y3tTfwNZOwg	707	240000	240000
y4vtzCAPv84	708	240000	240000
y4bUL-RK5B4	709	240000	240000
y5CcncRHl38	710	145000	145284
y5BA7M-_6wM	711	240000	240000
y5CzboExtAk	712	240000	240000
y5HkvusmkqM	713	240000	240000
