yB-XQtM5RuA	224004
yB8Q0VsRk0E	240000
yBB7BKJitI8	240000
yBJtjaDkdXM	233604
yBJq7kvSMZs	240000
yBVxtq9k8Sg	240000
yCVsv3Id-68	240000
yBXY7wCn4aA	240000
yBukUnXhYnc	240000
yCDloqQe65k	240000
yCr5JTfe3BA	240000
yCyj0Or4Fw4	240000
yBYd03Hr2kQ	240000
yEGfyJkWSqU	240000
yESJTGwu8DI	240000
yE4fC0k4afg	237625
yEGABmuqNqo	240000
yEaMPzgGk-Y	240000
yEgpugnGvlw	240000
yFpW-T9dDUY	240000
yG1bzzXDIak	240000
yGXohnxCLCA	240000
yFmmu6irQrk	240000
yGMif1GAu2M	240000
yHcgLjd2n9g	240000
yGhYbcMXFnI	240000
yHd5DzIbWL8	240000
yH-wKf7vFcs	240000
yHcqWbfbyPM	240000
yHtqiWbBpW4	240000
yHzJbBogd0A	240000
yIFP8fkq8GU	240000
yHC2S9N0prw	240000
yIukyNUErLE	240000
yJPB7UlC4No	240000
yJRpWStq9MY	240000
yIIEUSZxDmg	240000
yKIE8sIQpJU	240000
yJcYkYH8Xho	240000
yKfpwXzloNI	240000
yK3D1C7j0kw	240000
yKls2m5kM14	108324
yKxvkS4Be2s	240000
yLoN8qa-CaI	240000
yKqCFb-voFY	240000
yLWJroL-T78	240000
yaUK4XvVGTg	240000
yagYolaOvTc	240000
yadwDc6WNQE	240000
yaO0j5GT2gs	240000
ycXARBCdxBg	240000
yc_bzicMBzg	240000
yclPGOGDGFU	240000
yeXO1LOKPMg	240000
ydIljCxd6Og	240000
ycaHvERT4c8	240000
ydQaImgvhak	240000
yfAzhwkySs0	240000
yfSBqp5IZSM	240000
yfXvz2FyZ_U	240000
yfaW1-iSYEA	217284
yfFcNBQqe8E	240000
yfYJqHka-Ec	240000
yfaxqwNHe7w	240000
yfg6uxv0NtU	240000
yflrHGomG1g	240000
ygSw38rL7C4	240000
yg2lBioFnqs	240000
ygF_XLMN52A	240000
yh08ZIpNdo4	240000
yhMOo9hSdic	240000
ygeasj6s0oQ	240000
yhPFubhO0qA	240000
yhQ3cDwM7BM	240000
yhfQztx6_so	240000
yi5UsatPrgQ	240000
yhbpAGdv_d8	240000
yhQnQ2DxSSc	240000
yiNRE6bnRxY	240000
yiSeCcyJuxE	240000
yibeLZXOHiU	240000
yj8q-HS3eKU	240000
yjhYCoQrh_0	240000
yj4xorgrbV4	240000
yjoKhPaJt_0	240000
ykGnG1MfoGw	225924
yjhzNGEPYJo	240000
yk9-ww_XBl0	240000
ykOQMOaE-xk	240000
yk8_ePY_EQI	240000
ykjA2N1EeZY	240000
ykkVTInYctY	240000
ykkjsX4AQSQ	240000
ylBlsFAeSzI	240000
yhbr3qiaHt8	240000
yknmj-Arp80	240000
ylJB5Wk0zFQ	240000
ylSyWzw_YoQ	240000
ylaJ6AqoTR4	240000
ymGg5TA2YfM	240000
yma5hTyM7Qg	240000
ymOjaaxRDLU	240000
ymuRKv9iJm4	240000
yoSL2qcfbcc	240000
ynh-t49MCMo	240000
yoK4rannXCw	240000
yp4YBTyX7gk	240000
ynrj3K7SF4E	218724
ynbk3-BMsBw	240000
yp3C4sIjYi0	240000
yMEMzSFbZ2s	240000
yM9Ci4bkgBQ	240000
yLzRILi6fzQ	240000
yM2hr2owQwU	240000
yMkZurvpTVk	240000
yNqiSfX8e3Y	231684
yMdOxfnxkB0	240000
yNjUikl9arQ	240000
yNOqplHBOfw	240000
yNfQmjHv7UU	240000
yOJtRE-617I	240000
yOO-p4xp3nw	240000
yOVaak2hemM	240000
yOaXLc4Y7UY	240000
yOelIR7hiMc	240000
yOtqNMv5vl4	240000
yPxHRR60ZNQ	240000
yPuPBLIZYlI	240000
yQN9gj7Vk0w	240000
yQJ1bIO65zw	240000
yQW_wdSNINc	240000
yRDeemysTzA	240000
yS9bVNYorvM	240000
yRtvHRF80kg	240000
yR6ejO1NO10	240000
yS9w8RsrMo8	240000
ySFLstlWseI	240000
yScg02DM-jY	240000
ySUq9N0ozuc	240000
ySbvaiO7lwg	231125
yURIdR7A1oM	240000
ySz3Fk39TOk	215364
yUVY-_InxQU	240000
yUGFeMDe_R4	240000
yU6pPAt0cBw	240000
yUqAKJXTN1o	240000
yVBQiIJOv7g	240000
yVA5Yp92FTA	240000
yVP1QolCbAg	240000
yWLkbXoZ2iQ	240000
yVXgN1Sp0TI	240000
yVigKgt4KAM	240000
yWQ8bXMlpLk	240000
yWlQDUYFBHo	240000
yWU0zNEy2_I	240001
yX_rTfb-vcY	240000
yWZ7GN6Vpa4	240000
yXkJju-DOk4	240000
yYpfb_xV--4	240000
yYdYMd4RX_w	240000
yYDbH8yr8xE	240000
yYffTfjJgRY	240000
yYqURVoqlXw	240000
yZ4Z2WZ5efw	240000
yZRTQX8pcMY	240000
yZWx2IW34Wg	240000
yZzZTZZyrdc	240000
yZm0BfXYvFg	240000
y_IvIrcEkH0	218244
y_ffDQjGh7Y	240000
y_F5Ky4cJig	240000
y_TnstfXeBQ	240000
ya3i_wMz9nU	140484
yq84OepE8uw	240000
4o0bARRMYQ8	240000
4o2ciOY7aNI	240000
4oI3MUQn-M0	240000
4oLGWPSXlKs	222564
4oIp7EgT7B4	240000
4oNe6C5sQU0	240000
4pYSDCFuGHY	240000
4pUxaJ67g78	240000
4pwzXpmVSAw	240000
4p3CocaM9Mk	240000
4pxZWwuoATI	240000
4q-bJgKlVI0	240000
4q-eGdrqiIw	240000
4qCtCuqlQDQ	240000
4qbK4fS99BA	240000
4qh7oY9mN1w	240000
4rUBzzs1lxU	240000
4qeidPMwkWg	240000
4qjOu8_AlnE	240000
4rvdDIuYHoQ	240000
4rON7LTKtH4	240000
4lNM6Ah99hw	240000
4sFGGOVcvM8	240000
4rzKPEdl8wk	240000
4sbD8vATQSc	240000
4t524YeonRo	240000
4u2jZ3J0maU	240000
4tH9knHaTd0	240000
4tQiC9E6Mxc	240000
4ueN2gGsH5Y	240000
4uhSrMiZkXA	233604
4vhbTJ-LsdY	240000
4ugEIs-pXaI	240000
4v6MAnRy0w4	240000
4uv9ZR06R4Y	240000
4vGLTrW04UE	240000
4v8hSkcRQuk	215844
4v-2uXJrKDQ	240000
4vWChPYkuwA	240000
4vwCSbfik18	240000
4vwh3t4gsIY	240000
4vxMZlz2XbA	240000
